"","EXERCISE","DATE","WEIGHT","REPS","SOURCE","CATEGORY","SET_NUM"
"4525","Machine Preacher Curls",2013-06-17,20,20,"Fitocracy",NA,NA
"4526","Machine Preacher Curls",2013-06-17,25,15,"Fitocracy",NA,NA
"4527","Machine Preacher Curls",2013-06-17,35,5,"Fitocracy",NA,NA
"4528","Machine Preacher Curls",2013-06-19,35,10,"Fitocracy",NA,NA
"4529","Machine Preacher Curls",2013-06-19,35,5,"Fitocracy",NA,NA
"4530","Machine Preacher Curls",2013-06-19,35,5,"Fitocracy",NA,NA
"4531","Machine Preacher Curls",2013-06-22,20,20,"Fitocracy",NA,NA
"4532","Machine Preacher Curls",2013-06-22,25,10,"Fitocracy",NA,NA
"4533","Machine Preacher Curls",2013-06-22,30,5,"Fitocracy",NA,NA
"4534","Machine Preacher Curls",2013-06-24,30,10,"Fitocracy",NA,NA
"4535","Machine Preacher Curls",2013-06-24,35,5,"Fitocracy",NA,NA
"4536","Machine Preacher Curls",2013-06-24,40,5,"Fitocracy",NA,NA
"4537","Machine Preacher Curls",2013-06-29,30,5,"Fitocracy",NA,NA
"4538","Machine Preacher Curls",2013-06-29,35,5,"Fitocracy",NA,NA
"4539","Machine Preacher Curls",2013-06-29,35,5,"Fitocracy",NA,NA
"4540","Machine Preacher Curls",2013-07-08,25,10,"Fitocracy",NA,NA
"4541","Machine Preacher Curls",2013-07-13,22.5,12,"Fitocracy",NA,NA
"4542","Machine Preacher Curls",2013-07-13,22.5,12,"Fitocracy",NA,NA
"4543","Machine Preacher Curls",2013-07-13,22.5,12,"Fitocracy",NA,NA
"4544","Machine Preacher Curls",2013-07-15,32.5,5,"Fitocracy",NA,NA
"4545","Machine Preacher Curls",2013-07-15,40,5,"Fitocracy",NA,NA
"4546","Machine Preacher Curls",2013-07-15,40,5,"Fitocracy",NA,NA
"4547","Machine Preacher Curls",2013-07-22,30,12,"Fitocracy",NA,NA
"4548","Machine Preacher Curls",2013-07-22,30,12,"Fitocracy",NA,NA
"4549","Machine Preacher Curls",2013-07-22,35,8,"Fitocracy",NA,NA
"4550","Machine Preacher Curls",2013-07-22,35,8,"Fitocracy",NA,NA
"4551","Machine Preacher Curls",2013-07-22,35,8,"Fitocracy",NA,NA
"4552","Machine Preacher Curls",2013-07-24,40,5,"Fitocracy",NA,NA
"4553","Machine Preacher Curls",2013-07-24,40,5,"Fitocracy",NA,NA
"4554","Machine Preacher Curls",2013-07-24,40,5,"Fitocracy",NA,NA
"4555","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4556","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4557","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4558","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4559","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4560","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4561","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4562","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4563","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4564","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4565","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4566","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4567","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4568","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4569","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4570","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4571","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4572","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4573","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4574","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4575","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4576","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4577","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4578","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4579","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4580","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4581","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4582","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4583","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4584","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4585","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4586","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4587","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4588","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4589","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4590","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4591","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4592","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4593","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4594","Machine Preacher Curls",2013-08-07,25,5,"Fitocracy",NA,NA
"4595","Machine Preacher Curls",2014-01-09,15,15,"Fitocracy",NA,NA
"4596","Machine Preacher Curls",2014-01-09,15,15,"Fitocracy",NA,NA
"4597","Machine Preacher Curls",2014-01-09,15,15,"Fitocracy",NA,NA
"4598","Machine Preacher Curls",2014-01-12,15,15,"Fitocracy",NA,NA
"4599","Machine Preacher Curls",2014-01-12,17.5,15,"Fitocracy",NA,NA
"4600","Machine Preacher Curls",2014-01-12,17.5,15,"Fitocracy",NA,NA
"4601","Machine Preacher Curls",2014-01-18,17.5,14,"Fitocracy",NA,NA
"4602","Machine Preacher Curls",2014-01-18,17.5,14,"Fitocracy",NA,NA
"4603","Machine Preacher Curls",2014-01-18,17.5,14,"Fitocracy",NA,NA
"4604","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4605","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4606","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4607","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4608","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4609","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4610","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4611","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4612","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4613","Machine Preacher Curls",2014-02-08,20,10,"Fitocracy",NA,NA
"4614","Machine Preacher Curls",2014-02-08,25,5,"Fitocracy",NA,NA
"4615","Machine Preacher Curls",2014-02-08,30,5,"Fitocracy",NA,NA
"4616","Machine Seated Row",2013-05-21,25,12,"Fitocracy",NA,NA
"4617","Machine Seated Row",2013-05-21,45,5,"Fitocracy",NA,NA
"4618","Machine Seated Row",2013-05-21,55,5,"Fitocracy",NA,NA
"4619","Machine Seated Row",2013-05-21,55,5,"Fitocracy",NA,NA
"4620","Machine Seated Row",2013-05-21,60,5,"Fitocracy",NA,NA
"4621","Machine Seated Row",2013-05-21,60,5,"Fitocracy",NA,NA
"4622","Machine Seated Row",2013-05-21,65,5,"Fitocracy",NA,NA
"4623","Machine Seated Row",2013-05-21,70,5,"Fitocracy",NA,NA
"4624","Machine Seated Row",2013-05-21,75,5,"Fitocracy",NA,NA
"4625","Machine Seated Row",2013-05-23,35,5,"Fitocracy",NA,NA
"4626","Machine Seated Row",2013-05-23,50,5,"Fitocracy",NA,NA
"4627","Machine Seated Row",2013-05-23,60,5,"Fitocracy",NA,NA
"4628","Machine Seated Row",2013-05-23,70,5,"Fitocracy",NA,NA
"4629","Machine Seated Row",2013-05-23,70,5,"Fitocracy",NA,NA
"4630","Machine Seated Row",2013-05-23,80,5,"Fitocracy",NA,NA
"4631","Machine Seated Row",2013-05-23,85,3,"Fitocracy",NA,NA
"4632","Machine Seated Row",2013-05-23,85,3,"Fitocracy",NA,NA
"4633","Machine Seated Row",2013-05-23,90,3,"Fitocracy",NA,NA
"4634","Machine Seated Row",2013-05-23,90,3,"Fitocracy",NA,NA
"4635","Machine Seated Row",2013-05-25,45,5,"Fitocracy",NA,NA
"4636","Machine Seated Row",2013-05-25,60,5,"Fitocracy",NA,NA
"4637","Machine Seated Row",2013-05-25,65,5,"Fitocracy",NA,NA
"4638","Machine Seated Row",2013-05-25,65,10,"Fitocracy",NA,NA
"4639","Machine Shoulder (Military) Press",2013-05-22,15,5,"Fitocracy",NA,NA
"4640","Machine Shoulder (Military) Press",2013-05-22,30,5,"Fitocracy",NA,NA
"4641","Machine Shoulder (Military) Press",2013-05-22,45,5,"Fitocracy",NA,NA
"4642","Machine Shoulder (Military) Press",2013-05-22,55,5,"Fitocracy",NA,NA
"4643","Machine Shoulder (Military) Press",2013-05-22,60,5,"Fitocracy",NA,NA
"4644","Machine Shoulder (Military) Press",2013-05-22,60,5,"Fitocracy",NA,NA
"4645","Machine Shoulder (Military) Press",2013-05-22,60,5,"Fitocracy",NA,NA
"4646","Machine Shoulder (Military) Press",2013-05-25,35,5,"Fitocracy",NA,NA
"4647","Machine Shoulder (Military) Press",2013-05-25,40,5,"Fitocracy",NA,NA
"4648","Machine Shoulder (Military) Press",2013-05-25,50,5,"Fitocracy",NA,NA
"4649","Machine Shoulder (Military) Press",2013-05-25,55,5,"Fitocracy",NA,NA
"4650","Machine Shoulder (Military) Press",2013-05-25,55,5,"Fitocracy",NA,NA
"4651","Machine Shoulder (Military) Press",2013-05-25,55,5,"Fitocracy",NA,NA
"4652","Machine Shoulder (Military) Press",2013-05-25,60,5,"Fitocracy",NA,NA
"4653","Machine Shoulder (Military) Press",2013-08-26,20,5,"Fitocracy",NA,NA
"4654","Machine Shoulder (Military) Press",2013-08-26,20,10,"Fitocracy",NA,NA
"4655","Machine Shoulder (Military) Press",2013-08-26,20,10,"Fitocracy",NA,NA
"4656","Machine Shoulder (Military) Press",2013-08-26,35,5,"Fitocracy",NA,NA
"4657","Machine Shoulder (Military) Press",2013-08-26,45,5,"Fitocracy",NA,NA
"4658","Middle Back Shrug",2013-07-15,17.5,15,"Fitocracy",NA,NA
"4659","Middle Back Shrug",2013-07-15,17.5,15,"Fitocracy",NA,NA
"4660","Muscle Clean",2013-11-19,44,1,"Fitocracy",NA,NA
"4661","Muscle Clean",2013-11-24,40,1,"Fitocracy",NA,NA
"4662","Muscle Clean",2013-11-24,40,1,"Fitocracy",NA,NA
"4663","Muscle Clean",2013-11-24,40,1,"Fitocracy",NA,NA
"4664","Muscle Clean",2013-12-01,48,1,"Fitocracy",NA,NA
"4665","Muscle Clean",2013-12-01,49,1,"Fitocracy",NA,NA
"4666","Muscle Clean",2013-12-01,52.5,1,"Fitocracy",NA,NA
"4667","Muscle Clean",2014-01-09,60,3,"Fitocracy",NA,NA
"4668","Muscle Clean",2014-01-09,60,3,"Fitocracy",NA,NA
"4669","Muscle Snatch",2013-11-18,44,1,"Fitocracy",NA,NA
"4670","Muscle Snatch",2013-11-18,44,1,"Fitocracy",NA,NA
"4671","Muscle Snatch",2013-11-18,44,1,"Fitocracy",NA,NA
"4672","Muscle Snatch",2013-11-19,44,1,"Fitocracy",NA,NA
"4673","Muscle Snatch",2013-11-19,44,1,"Fitocracy",NA,NA
"4674","Muscle Snatch",2013-11-24,30,1,"Fitocracy",NA,NA
"4675","Muscle Snatch",2013-11-24,30,1,"Fitocracy",NA,NA
"4676","Muscle Snatch",2013-11-24,30,1,"Fitocracy",NA,NA
"4677","Muscle Snatch",2013-11-24,30,1,"Fitocracy",NA,NA
"4678","Muscle Snatch",2013-11-24,30,1,"Fitocracy",NA,NA
"4679","Muscle Snatch",2013-11-24,40,1,"Fitocracy",NA,NA
"4680","Muscle Snatch",2013-12-01,40,1,"Fitocracy",NA,NA
"4681","Muscle Snatch",2013-12-01,40,1,"Fitocracy",NA,NA
"4682","Muscle Snatch",2013-12-01,45,1,"Fitocracy",NA,NA
"4683","Muscle Snatch",2013-12-10,40,3,"Fitocracy",NA,NA
"4684","Muscle Snatch",2013-12-10,40,3,"Fitocracy",NA,NA
"4685","Muscle Snatch",2013-12-10,40,3,"Fitocracy",NA,NA
"4686","Muscle Snatch",2013-12-10,40,3,"Fitocracy",NA,NA
"4687","Muscle Snatch",2013-12-10,40,3,"Fitocracy",NA,NA
"4688","Muscle Snatch",2014-02-15,30,5,"Fitocracy",NA,NA
"4689","Muscle Snatch",2014-02-15,30,5,"Fitocracy",NA,NA
"4690","Muscle Snatch",2014-02-15,30,5,"Fitocracy",NA,NA
"4691","Neck Extension - Harness",2013-09-09,2,10,"Fitocracy",NA,NA
"4692","Neck Extension - Harness",2013-09-09,5,10,"Fitocracy",NA,NA
"4693","Neck Extension - Harness",2013-09-17,5,10,"Fitocracy",NA,NA
"4694","Neck Extension - Harness",2013-10-05,5,8,"Fitocracy",NA,NA
"4695","Neck Extension - Harness",2013-10-05,5,8,"Fitocracy",NA,NA
"4696","Neck Extension - Harness",2013-12-03,5,20,"Fitocracy",NA,NA
"4697","Neck Flexion - Harness",2013-09-09,2,10,"Fitocracy",NA,NA
"4698","Neck Flexion - Harness",2013-09-09,5,10,"Fitocracy",NA,NA
"4699","Neck Flexion - Harness",2013-09-17,5,10,"Fitocracy",NA,NA
"4700","Neck Flexion - Harness",2013-10-05,5,8,"Fitocracy",NA,NA
"4701","Neck Flexion - Harness",2013-10-05,10,8,"Fitocracy",NA,NA
"4702","Neck Flexion - Harness",2013-12-03,5,20,"Fitocracy",NA,NA
"4703","One Arm Lat Pulldown",2013-03-25,17.5,10,"Fitocracy",NA,NA
"4704","One Arm Lat Pulldown",2013-03-25,27.5,3,"Fitocracy",NA,NA
"4705","One Arm Lat Pulldown",2013-05-23,25,5,"Fitocracy",NA,NA
"4706","One Arm Lat Pulldown",2013-05-23,25,3,"Fitocracy",NA,NA
"4707","One Arm Lat Pulldown",2014-01-12,20,5,"Fitocracy",NA,NA
"4708","One Arm Lat Pulldown",2014-01-12,20,5,"Fitocracy",NA,NA
"4709","One Arm Lat Pulldown",2014-01-18,15,5,"Fitocracy",NA,NA
"4710","One Arm Lat Pulldown",2014-01-18,15,5,"Fitocracy",NA,NA
"4711","One-Arm Bottoms-up Kettlebell Carry",2013-04-08,10,6,"Fitocracy",NA,NA
"4712","One-Arm Bottoms-up Kettlebell Carry",2013-04-08,10,6,"Fitocracy",NA,NA
"4713","One-Arm Dumbbell Bench Press",2014-03-03,19,8,"Fitocracy",NA,NA
"4714","One-Arm Dumbbell Bench Press",2014-03-12,19,10,"Fitocracy",NA,NA
"4715","One-Arm Dumbbell Bench Press",2014-03-12,22.5,10,"Fitocracy",NA,NA
"4716","One-Arm Dumbbell Bench Press",2014-03-12,25,10,"Fitocracy",NA,NA
"4717","One-Arm Dumbbell Bench Press",2014-03-12,33,1,"Fitocracy",NA,NA
"4718","One-Arm Dumbbell Deadlift",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4719","One-Arm Dumbbell Deadlift",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4720","One-Arm Dumbbell Deadlift",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4721","One-Arm Dumbbell Deadlift",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4722","One-Arm Dumbbell Deadlift",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4723","One-Arm Dumbbell Deadlift",2014-03-03,33,8,"Fitocracy",NA,NA
"4724","One-Arm Dumbbell Deadlift",2014-03-18,43,6,"Fitocracy",NA,NA
"4725","One-Arm Dumbbell Deadlift",2014-03-18,53,5,"Fitocracy",NA,NA
"4726","One-Arm Dumbbell Deadlift",2014-03-18,53,3,"Fitocracy",NA,NA
"4727","One-Arm Dumbbell Deadlift",2014-03-23,38,6,"Fitocracy",NA,NA
"4728","One-Arm Dumbbell Floor Press",2012-10-25,7.5,8,"Fitocracy",NA,NA
"4729","One-Arm Dumbbell Floor Press",2012-10-25,10,8,"Fitocracy",NA,NA
"4730","One-Arm Dumbbell Floor Press",2012-10-25,11,8,"Fitocracy",NA,NA
"4731","One-Arm Dumbbell Floor Press",2012-11-03,10,10,"Fitocracy",NA,NA
"4732","One-Arm Dumbbell Floor Press",2012-11-03,12.5,10,"Fitocracy",NA,NA
"4733","One-Arm Dumbbell Floor Press",2012-11-03,12.5,10,"Fitocracy",NA,NA
"4734","One-Arm Dumbbell Floor Press",2012-11-06,12.5,10,"Fitocracy",NA,NA
"4735","One-Arm Dumbbell Floor Press",2012-11-06,12.5,10,"Fitocracy",NA,NA
"4736","One-Arm Dumbbell Floor Press",2012-11-06,12.5,10,"Fitocracy",NA,NA
"4737","One-Arm Dumbbell Floor Press",2012-11-08,12.5,10,"Fitocracy",NA,NA
"4738","One-Arm Dumbbell Floor Press",2012-11-08,12.5,10,"Fitocracy",NA,NA
"4739","One-Arm Dumbbell Floor Press",2012-11-08,12.5,10,"Fitocracy",NA,NA
"4740","One-Arm Dumbbell Floor Press",2012-12-18,12.5,10,"Fitocracy",NA,NA
"4741","One-Arm Dumbbell Floor Press",2012-12-18,12.5,10,"Fitocracy",NA,NA
"4742","One-Arm Dumbbell Floor Press",2012-12-18,12.5,10,"Fitocracy",NA,NA
"4743","One-Arm Dumbbell Floor Press",2012-12-31,17.5,12,"Fitocracy",NA,NA
"4744","One-Arm Dumbbell Floor Press",2013-01-03,17.5,10,"Fitocracy",NA,NA
"4745","One-Arm Dumbbell Floor Press",2013-01-03,12.5,10,"Fitocracy",NA,NA
"4746","One-Arm Dumbbell Floor Press",2013-01-03,12.5,10,"Fitocracy",NA,NA
"4747","One-Arm Dumbbell Floor Press",2013-01-03,12.5,10,"Fitocracy",NA,NA
"4748","One-Arm Dumbbell Floor Press",2013-01-03,12.5,10,"Fitocracy",NA,NA
"4749","One-Arm Dumbbell Floor Press",2013-01-10,12,10,"Fitocracy",NA,NA
"4750","One-Arm Dumbbell Floor Press",2013-01-10,12,10,"Fitocracy",NA,NA
"4751","One-Arm Dumbbell Floor Press",2013-01-10,12,10,"Fitocracy",NA,NA
"4752","One-Arm Dumbbell Floor Press",2013-01-10,12,10,"Fitocracy",NA,NA
"4753","One-Arm Dumbbell Floor Press",2013-01-10,12,10,"Fitocracy",NA,NA
"4754","One-Arm Dumbbell Floor Press",2013-01-16,17.5,10,"Fitocracy",NA,NA
"4755","One-Arm Dumbbell Floor Press",2013-01-16,17.5,10,"Fitocracy",NA,NA
"4756","One-Arm Dumbbell Floor Press",2013-01-16,17.5,10,"Fitocracy",NA,NA
"4757","One-Arm Dumbbell Floor Press",2013-01-16,17.5,10,"Fitocracy",NA,NA
"4758","One-Arm Dumbbell Floor Press",2013-01-16,17.5,10,"Fitocracy",NA,NA
"4759","One-Arm Dumbbell Floor Press",2013-02-03,17.5,10,"Fitocracy",NA,NA
"4760","One-Arm Dumbbell Floor Press",2013-02-03,17.5,10,"Fitocracy",NA,NA
"4761","One-Arm Dumbbell Floor Press",2013-02-03,17.5,10,"Fitocracy",NA,NA
"4762","One-Arm Dumbbell Floor Press",2013-02-03,17.5,10,"Fitocracy",NA,NA
"4763","One-Arm Dumbbell Floor Press",2013-02-03,17.5,10,"Fitocracy",NA,NA
"4764","One-Arm Dumbbell Floor Press",2013-02-11,17.5,15,"Fitocracy",NA,NA
"4765","One-Arm Dumbbell Floor Press",2013-02-11,17.5,15,"Fitocracy",NA,NA
"4766","One-Arm Dumbbell Floor Press",2013-02-11,17.5,15,"Fitocracy",NA,NA
"4767","One-Arm Dumbbell Floor Press",2013-02-15,17.5,15,"Fitocracy",NA,NA
"4768","One-Arm Dumbbell Floor Press",2013-02-15,20,10,"Fitocracy",NA,NA
"4769","One-Arm Dumbbell Floor Press",2013-02-15,20,10,"Fitocracy",NA,NA
"4770","One-Arm Dumbbell Floor Press",2013-03-16,22.5,3,"Fitocracy",NA,NA
"4771","One-Arm Dumbbell Floor Press",2013-06-21,12,10,"Fitocracy",NA,NA
"4772","One-Arm Dumbbell Floor Press",2013-06-21,12,10,"Fitocracy",NA,NA
"4773","One-Arm Dumbbell Floor Press",2013-06-21,12,10,"Fitocracy",NA,NA
"4774","One-Arm Dumbbell Floor Press",2013-06-28,12,10,"Fitocracy",NA,NA
"4775","One-Arm Dumbbell Floor Press",2013-06-28,12,10,"Fitocracy",NA,NA
"4776","One-Arm Dumbbell Floor Press",2013-06-28,12,10,"Fitocracy",NA,NA
"4777","One-Arm Dumbbell Floor Press",2013-07-05,17.5,10,"Fitocracy",NA,NA
"4778","One-Arm Dumbbell Floor Press",2013-07-05,12,20,"Fitocracy",NA,NA
"4779","One-Arm Dumbbell Floor Press",2013-07-07,12,12,"Fitocracy",NA,NA
"4780","One-Arm Dumbbell Floor Press",2013-07-07,12,12,"Fitocracy",NA,NA
"4781","One-Arm Dumbbell Floor Press",2013-12-13,23,5,"Fitocracy",NA,NA
"4782","One-Arm Dumbbell Floor Press",2013-12-13,23,5,"Fitocracy",NA,NA
"4783","One-Arm Dumbbell Floor Press",2013-12-13,18,5,"Fitocracy",NA,NA
"4784","One-Arm Dumbbell Floor Press",2013-12-13,18,5,"Fitocracy",NA,NA
"4785","One-Arm Dumbbell Floor Press",2013-12-13,18,15,"Fitocracy",NA,NA
"4786","One-Arm Dumbbell Row",2012-01-18,12,8,"Fitocracy",NA,NA
"4787","One-Arm Dumbbell Row",2012-01-18,12,6,"Fitocracy",NA,NA
"4788","One-Arm Dumbbell Row",2012-01-18,12,6,"Fitocracy",NA,NA
"4789","One-Arm Dumbbell Row",2012-03-04,12,8,"Fitocracy",NA,NA
"4790","One-Arm Dumbbell Row",2012-03-04,12,8,"Fitocracy",NA,NA
"4791","One-Arm Dumbbell Row",2012-03-04,12,8,"Fitocracy",NA,NA
"4792","One-Arm Dumbbell Row",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4793","One-Arm Dumbbell Row",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4794","One-Arm Dumbbell Row",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4795","One-Arm Dumbbell Row",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4796","One-Arm Dumbbell Row",2012-04-25,17.5,5,"Fitocracy",NA,NA
"4797","One-Arm Dumbbell Row",2012-11-02,7.5,10,"Fitocracy",NA,NA
"4798","One-Arm Dumbbell Row",2012-11-02,12,10,"Fitocracy",NA,NA
"4799","One-Arm Dumbbell Snatch",2013-05-23,8,5,"Fitocracy",NA,NA
"4800","One-Arm Dumbbell Snatch",2013-05-23,8,5,"Fitocracy",NA,NA
"4801","One-Arm Dumbbell Snatch",2013-05-23,10,5,"Fitocracy",NA,NA
"4802","One-Arm Dumbbell Snatch",2013-05-25,10,15,"Fitocracy",NA,NA
"4803","One-Arm Face Pull",2013-05-23,7.5,10,"Fitocracy",NA,NA
"4804","One-Arm Face Pull",2013-05-25,10,10,"Fitocracy",NA,NA
"4805","One-Arm Face Pull",2013-05-25,15,5,"Fitocracy",NA,NA
"4806","One-Arm Incline Dumbbell Bench Press",2014-03-12,19,10,"Fitocracy",NA,NA
"4807","One-Arm Kettlebell Clean",2012-08-29,8,5,"Fitocracy",NA,NA
"4808","One-Arm Kettlebell Clean",2012-08-29,8,5,"Fitocracy",NA,NA
"4809","One-Arm Kettlebell Clean",2012-08-31,12,3,"Fitocracy",NA,NA
"4810","One-Arm Kettlebell Clean",2012-08-31,12,3,"Fitocracy",NA,NA
"4811","One-Arm Kettlebell Clean",2012-08-31,12,3,"Fitocracy",NA,NA
"4812","One-Arm Kettlebell Clean",2012-08-31,12,3,"Fitocracy",NA,NA
"4813","One-Arm Kettlebell Clean",2012-08-31,12,3,"Fitocracy",NA,NA
"4814","One-Arm Kettlebell Clean",2012-08-31,20,1,"Fitocracy",NA,NA
"4815","One-Arm Kettlebell Clean",2012-09-12,12,5,"Fitocracy",NA,NA
"4816","One-Arm Kettlebell Clean",2012-09-12,12,10,"Fitocracy",NA,NA
"4817","One-Arm Kettlebell Clean",2012-09-12,12,10,"Fitocracy",NA,NA
"4818","One-Arm Kettlebell Clean",2012-10-14,16,12,"Fitocracy",NA,NA
"4819","One-Arm Kettlebell Clean",2013-02-13,8,10,"Fitocracy",NA,NA
"4820","One-Arm Kettlebell Clean",2013-02-13,12,10,"Fitocracy",NA,NA
"4821","One-Arm Kettlebell Clean",2013-02-13,16,8,"Fitocracy",NA,NA
"4822","One-Arm Kettlebell Clean",2013-02-25,16,10,"Fitocracy",NA,NA
"4823","One-Arm Kettlebell Floor Press",2012-10-25,12,8,"Fitocracy",NA,NA
"4824","One-Arm Kettlebell Snatch",2012-08-11,6,5,"Fitocracy",NA,NA
"4825","One-Arm Kettlebell Snatch",2012-08-11,6,10,"Fitocracy",NA,NA
"4826","One-Arm Kettlebell Snatch",2012-08-11,6,10,"Fitocracy",NA,NA
"4827","One-Arm Kettlebell Snatch",2012-08-11,8,10,"Fitocracy",NA,NA
"4828","One-Arm Kettlebell Snatch",2012-08-13,8,10,"Fitocracy",NA,NA
"4829","One-Arm Kettlebell Snatch",2012-08-13,8,15,"Fitocracy",NA,NA
"4830","One-Arm Kettlebell Snatch",2012-08-24,8,10,"Fitocracy",NA,NA
"4831","One-Arm Kettlebell Snatch",2012-08-29,8,5,"Fitocracy",NA,NA
"4832","One-Arm Kettlebell Snatch",2012-08-29,8,5,"Fitocracy",NA,NA
"4833","One-Arm Kettlebell Snatch",2012-08-29,8,10,"Fitocracy",NA,NA
"4834","One-Arm Kettlebell Snatch",2012-08-29,8,5,"Fitocracy",NA,NA
"4835","One-Arm Kettlebell Snatch",2012-08-29,8,20,"Fitocracy",NA,NA
"4836","One-Arm Kettlebell Snatch",2012-08-30,12,5,"Fitocracy",NA,NA
"4837","One-Arm Kettlebell Snatch",2012-08-31,12,3,"Fitocracy",NA,NA
"4838","One-Arm Kettlebell Snatch",2012-08-31,12,3,"Fitocracy",NA,NA
"4839","One-Arm Kettlebell Snatch",2012-08-31,12,3,"Fitocracy",NA,NA
"4840","One-Arm Kettlebell Snatch",2012-08-31,12,3,"Fitocracy",NA,NA
"4841","One-Arm Kettlebell Snatch",2012-08-31,12,3,"Fitocracy",NA,NA
"4842","One-Arm Kettlebell Snatch",2012-09-12,12,5,"Fitocracy",NA,NA
"4843","One-Arm Kettlebell Snatch",2012-09-12,12,10,"Fitocracy",NA,NA
"4844","One-Arm Kettlebell Snatch",2012-09-14,12,5,"Fitocracy",NA,NA
"4845","One-Arm Kettlebell Snatch",2012-10-14,16,12,"Fitocracy",NA,NA
"4846","One-Arm Kettlebell Snatch",2012-12-16,16,8,"Fitocracy",NA,NA
"4847","One-Arm Kettlebell Snatch",2013-02-11,16,10,"Fitocracy",NA,NA
"4848","One-Arm Kettlebell Snatch",2013-02-11,16,10,"Fitocracy",NA,NA
"4849","One-Arm Kettlebell Snatch",2013-02-13,8,10,"Fitocracy",NA,NA
"4850","One-Arm Kettlebell Snatch",2013-02-13,12,10,"Fitocracy",NA,NA
"4851","One-Arm Kettlebell Snatch",2013-02-13,16,8,"Fitocracy",NA,NA
